101,1,443.26,274.27,46.85000000000002,22.25999999999999,1,1,1.0
102,1,443.17,274.01,46.839999999999975,22.25,1,1,1.0
103,1,443.07,273.74,46.84000000000003,22.25,1,1,1.0
104,1,442.97,273.47,46.839999999999975,22.25,1,1,1.0
105,1,442.87,273.2,46.85000000000002,22.25,1,1,1.0
106,1,442.77,272.93,46.85000000000002,22.25,1,1,1.0
107,1,442.68,272.66,46.839999999999975,22.25,1,1,1.0
108,1,442.58,272.4,46.84000000000003,22.25,1,1,1.0
109,1,442.48,272.13,46.849999999999966,22.25,1,1,1.0
110,1,442.38,271.86,46.85000000000002,22.25,1,1,1.0
111,1,442.29,271.59,46.839999999999975,22.25,1,1,1.0
112,1,442.19,271.32,46.839999999999975,22.25,1,1,1.0
113,1,442.09,271.05,46.85000000000002,22.25,1,1,1.0
114,1,441.99,270.79,46.849999999999966,22.25,1,1,1.0
115,1,441.9,270.52,46.84000000000003,22.25,1,1,1.0
116,1,441.8,270.25,46.839999999999975,22.25,1,1,1.0
117,1,441.7,269.98,46.85000000000002,22.25,1,1,1.0
118,1,441.6,269.71,46.849999999999966,22.25,1,1,1.0
119,1,441.51,269.44,46.84000000000003,22.25,1,1,1.0
120,1,441.41,269.18,46.839999999999975,22.25,1,1,1.0
121,1,441.31,268.91,46.839999999999975,22.25,1,1,1.0
122,1,441.21,268.64,46.85000000000002,22.25,1,1,1.0
123,1,441.12,268.37,46.839999999999975,22.25,1,1,1.0
124,1,441.02,268.1,46.84000000000003,22.25,1,1,1.0
125,1,440.92,267.83,46.839999999999975,22.25,1,1,1.0
126,1,440.92,267.25,46.839999999999975,22.829999999999984,1,1,1.0
127,1,440.92,266.67,46.839999999999975,23.409999999999968,1,1,1.0
128,1,440.92,266.09,46.839999999999975,23.99000000000001,1,1,1.0
129,1,440.92,265.51,46.839999999999975,24.569999999999993,1,1,1.0
130,1,440.92,264.93,46.839999999999975,25.149999999999977,1,1,1.0
131,1,440.92,264.34,46.839999999999975,25.74000000000001,1,1,1.0
132,1,440.92,263.76,46.839999999999975,26.319999999999993,1,1,1.0
133,1,440.92,263.18,46.839999999999975,26.899999999999977,1,1,1.0
134,1,440.92,262.6,46.839999999999975,27.47999999999996,1,1,1.0
135,1,440.92,260.26,46.839999999999975,28.50999999999999,1,1,1.0
136,1,440.92,257.92,46.839999999999975,29.529999999999973,1,1,1.0
137,1,440.92,255.57,46.839999999999975,30.560000000000002,1,1,1.0
138,1,440.92,253.23,46.839999999999975,31.580000000000013,1,1,1.0
139,1,441.06,252.83,46.839999999999975,31.580000000000013,1,1,1.0
140,1,441.19,252.42,46.839999999999975,31.580000000000013,1,1,1.0
141,1,441.33,252.01,46.84000000000003,31.590000000000032,1,1,1.0
142,1,441.46,251.61,46.84000000000003,31.579999999999984,1,1,1.0
143,1,441.6,251.2,46.839999999999975,31.590000000000032,1,1,1.0
144,1,441.73,250.8,46.839999999999975,31.579999999999984,1,1,1.0
145,1,441.87,250.39,46.839999999999975,31.590000000000032,1,1,1.0
146,1,442.0,249.99,46.839999999999975,31.579999999999984,1,1,1.0
147,1,442.14,249.58,46.84000000000003,31.580000000000013,1,1,1.0
148,1,442.27,249.18,46.85000000000002,31.579999999999984,1,1,1.0
149,1,442.41,248.77,46.839999999999975,31.580000000000013,1,1,1.0
150,1,442.54,248.37,46.849999999999966,31.579999999999984,1,1,1.0
151,1,442.68,247.96,46.839999999999975,31.580000000000013,1,1,1.0
152,1,443.01,247.52,46.84000000000003,31.580000000000013,1,1,1.0
153,1,443.34,247.08,46.84000000000003,31.580000000000013,1,1,1.0
154,1,443.66,246.64,46.849999999999966,31.590000000000032,1,1,1.0
155,1,443.99,246.2,46.849999999999966,31.590000000000032,1,1,1.0
156,1,444.32,245.76,46.85000000000002,31.590000000000032,1,1,1.0
157,1,444.65,245.33,46.85000000000002,31.580000000000013,1,1,1.0
158,1,444.98,244.89,46.849999999999966,31.58000000000004,1,1,1.0
159,1,445.31,244.45,46.85000000000002,31.579999999999984,1,1,1.0
160,1,445.64,244.01,46.84000000000003,31.579999999999984,1,1,1.0
161,1,445.97,243.57,46.839999999999975,31.579999999999984,1,1,1.0
162,1,446.3,243.13,46.839999999999975,31.579999999999984,1,1,1.0
163,1,446.63,242.69,46.84000000000003,31.579999999999984,1,1,1.0
164,1,446.96,242.25,46.84000000000003,31.579999999999984,1,1,1.0
165,1,447.29,241.81,46.839999999999975,31.589999999999975,1,1,1.0
166,1,447.62,241.37,46.839999999999975,31.589999999999975,1,1,1.0
167,1,447.95,240.93,46.84000000000003,31.589999999999975,1,1,1.0
168,1,447.36,237.71,46.849999999999966,31.590000000000003,1,1,1.0
169,1,446.78,234.49,46.84000000000003,31.589999999999975,1,1,1.0
170,1,446.78,233.65,46.84000000000003,32.42999999999998,1,1,1.0
171,1,446.78,232.81,46.84000000000003,33.26999999999998,1,1,1.0
172,1,446.78,231.97,46.84000000000003,34.109999999999985,1,1,1.0
173,1,446.78,231.13,46.84000000000003,34.94999999999999,1,1,1.0
174,1,446.78,230.28,46.84000000000003,35.79999999999998,1,1,1.0
175,1,446.78,229.44,46.84000000000003,36.639999999999986,1,1,1.0
176,1,446.78,228.6,46.84000000000003,37.47999999999999,1,1,1.0
177,1,447.58,227.65,46.85000000000002,37.47,1,1,1.0
178,1,448.39,226.7,46.84000000000003,37.47000000000003,1,1,1.0
179,1,449.19,225.75,46.85000000000002,37.47000000000003,1,1,1.0
180,1,450.0,224.79,46.839999999999975,37.47999999999999,1,1,1.0
181,1,450.8,223.84,46.849999999999966,37.47999999999999,1,1,1.0
182,1,451.61,222.89,46.839999999999975,37.48000000000002,1,1,1.0
183,1,452.41,221.94,46.849999999999966,37.47000000000003,1,1,1.0
184,1,453.22,220.99,46.839999999999975,37.46999999999997,1,1,1.0
185,1,454.65,219.28,45.410000000000025,39.17999999999998,1,1,1.0
186,1,456.09,217.57,43.97000000000003,40.889999999999986,1,1,1.0
187,1,457.52,215.86,42.54000000000002,42.599999999999966,1,1,1.0
188,1,458.96,214.16,41.10000000000002,44.29999999999998,1,1,1.0
189,1,460.39,212.45,39.670000000000016,46.00999999999999,1,1,1.0
190,1,461.83,210.74,38.23000000000002,47.71999999999997,1,1,1.0
191,1,463.26,209.03,36.80000000000001,49.42999999999998,1,1,1.0
192,1,464.7,207.32,35.360000000000014,51.139999999999986,1,1,1.0
193,1,466.13,205.62,33.93000000000001,52.839999999999975,1,1,1.0
194,1,467.57,203.91,32.49000000000001,54.54999999999998,1,1,1.0
195,1,469.0,202.2,31.060000000000002,56.25999999999999,1,1,1.0
196,1,468.85,202.11,31.060000000000002,56.25999999999999,1,1,1.0
197,1,468.7,202.02,31.060000000000002,56.25999999999996,1,1,1.0
198,1,468.55,201.93,31.060000000000002,56.25999999999999,1,1,1.0
199,1,468.4,201.84,31.060000000000002,56.26000000000002,1,1,1.0
200,1,468.25,201.75,31.060000000000002,56.25999999999999,1,1,1.0
201,1,468.1,201.66,31.060000000000002,56.26000000000002,1,1,1.0
202,1,467.95,201.57,31.060000000000002,56.25999999999999,1,1,1.0
203,1,467.8,201.48,31.060000000000002,56.26000000000002,1,1,1.0
204,1,467.65,201.39,31.060000000000002,56.25999999999999,1,1,1.0
205,1,467.5,201.3,31.060000000000002,56.25999999999999,1,1,1.0
206,1,467.35,201.21,31.060000000000002,56.26000000000002,1,1,1.0
207,1,467.2,201.12,31.060000000000002,56.25999999999999,1,1,1.0
